code	name	description	keywords	knowledge_type_code	stem_element	course_code	grade_code	week_code	prompt_ready
SIO_HH_NS_NH3_E01	Đề xuất phương án tối ưu hóa quy trình Haber	Phân tích và đề xuất phương án tối ưu hóa các điều kiện thực tế (nhiệt độ, áp suất, tỉ lệ mol chất phản ứng, thiết kế bộ phận tuần hoàn khí chưa phản ứng…) của quy trình công nghiệp sản xuất NH₃ (quá trình Haber) để tăng hiệu suất và hiệu quả kinh tế.	tối ưu hóa quy trình Haber, điều kiện phản ứng, nhiệt độ, áp suất, tỉ lệ mol, tuần hoàn, hiệu suất, kinh tế	META_COGNITIVE	E	HOA_HOC	G11	W4	"Mã LO: SIO_HH_NS_NH3_E01
Tên: Đề xuất phương án tối ưu hóa quy trình Haber
Mô tả: Phân tích và đề xuất phương án tối ưu hóa các điều kiện thực tế (nhiệt độ, áp suất, tỉ lệ mol chất phản ứng, thiết kế bộ phận tuần hoàn khí chưa phản ứng…) của quy trình công nghiệp sản xuất NH₃ (quá trình Haber) để tăng hiệu suất và hiệu quả kinh tế.
Từ khóa: tối ưu hóa quy trình Haber, điều kiện phản ứng, nhiệt độ, áp suất, tỉ lệ mol, tuần hoàn, hiệu suất, kinh tế
Loại kiến thức: META_COGNITIVE
Môn học: HOA_HOC
Lớp: G11
Tuần: W4"
SIO_HH_NS_NH3_01	Viết công thức và mô tả dạng hình học của NH₃	Viết được công thức Lewis, mô tả được dạng hình học (chóp tam giác) của phân tử ammonia (NH₃).	ammonia, NH3, công thức Lewis, công thức cấu tạo, dạng hình học, chóp tam giác	PROCEDURAL	S	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_NH3_01
Tên: Viết công thức và mô tả dạng hình học của NH₃
Mô tả: Viết được công thức Lewis, mô tả được dạng hình học (chóp tam giác) của phân tử ammonia (NH₃).
Từ khóa: ammonia, NH3, công thức Lewis, công thức cấu tạo, dạng hình học, chóp tam giác
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_NH3_02	Mô tả tính chất của NH₃	Mô tả được tính chất vật lí (trạng thái khí, mùi khai, tan tốt trong nước) và giải thích được tính chất hoá học cơ bản của NH₃ (tính base yếu, tính khử).	tính chất vật lí NH3, tính chất hóa học NH3, tính base, tính khử, phản ứng với acid, O2	CONCEPT	S	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_NH3_02
Tên: Mô tả tính chất của NH₃
Mô tả: Mô tả được tính chất vật lí (trạng thái khí, mùi khai, tan tốt trong nước) và giải thích được tính chất hoá học cơ bản của NH₃ (tính base yếu, tính khử).
Từ khóa: tính chất vật lí NH3, tính chất hóa học NH3, tính base, tính khử, phản ứng với acid, O2
Loại kiến thức: CONCEPT
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_NH3_03	Giải thích ảnh hưởng các yếu tố đến quá trình Haber	Giải thích được ảnh hưởng của các yếu tố nhiệt độ, áp suất, chất xúc tác đến sự chuyển dịch cân bằng, tốc độ và hiệu suất phản ứng tổng hợp NH₃ từ N₂ và H₂ (quá trình Haber) dựa trên kiến thức hoá học (nguyên lí Le Chatelier, tốc độ phản ứng).	quá trình Haber, tổng hợp NH3, cân bằng hóa học, tốc độ phản ứng, hiệu suất, nhiệt độ, áp suất, xúc tác	META_COGNITIVE	S	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_NH3_03
Tên: Giải thích ảnh hưởng các yếu tố đến quá trình Haber
Mô tả: Giải thích được ảnh hưởng của các yếu tố nhiệt độ, áp suất, chất xúc tác đến sự chuyển dịch cân bằng, tốc độ và hiệu suất phản ứng tổng hợp NH₃ từ N₂ và H₂ (quá trình Haber) dựa trên kiến thức hoá học (nguyên lí Le Chatelier, tốc độ phản ứng).
Từ khóa: quá trình Haber, tổng hợp NH3, cân bằng hóa học, tốc độ phản ứng, hiệu suất, nhiệt độ, áp suất, xúc tác
Loại kiến thức: META_COGNITIVE
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
CIO_HOA_NH4	Muối Ammonium (NH₄⁺)	Hiểu tính chất và cách nhận biết ion Ammonium	muối ammonium, ion ammonium, nhận biết	PROCEDURAL	E	HOA_HOC	G11	W5	"Mã LO: CIO_HOA_NH4
Tên: Muối Ammonium (NH₄⁺)
Mô tả: Hiểu tính chất và cách nhận biết ion Ammonium
Từ khóa: muối ammonium, ion ammonium, nhận biết
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_NH4_E01	Thực hiện thí nghiệm nhận biết ion ammonium	Thực hiện đúng các thao tác phản ứng hóa học đơn giản, an toàn để nhận biết sự có mặt của ion ammonium trong một mẫu dung dịch.	thực hành thí nghiệm, nhận biết ammonium, thao tác hóa học, an toàn thí nghiệm	PROCEDURAL	E	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_NH4_E01
Tên: Thực hiện thí nghiệm nhận biết ion ammonium
Mô tả: Thực hiện đúng các thao tác phản ứng hóa học đơn giản, an toàn để nhận biết sự có mặt của ion ammonium trong một mẫu dung dịch.
Từ khóa: thực hành thí nghiệm, nhận biết ammonium, thao tác hóa học, an toàn thí nghiệm
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
CIO_HOA_SO2	Sulfur Dioxide (SO₂)	Hiểu tính chất, nguồn gốc và ứng dụng của Sulfur Dioxide	sulfur dioxide, so2	CONCEPT	S	HOA_HOC	G11	W5	"Mã LO: CIO_HOA_SO2
Tên: Sulfur Dioxide (SO₂)
Mô tả: Hiểu tính chất, nguồn gốc và ứng dụng của Sulfur Dioxide
Từ khóa: sulfur dioxide, so2
Loại kiến thức: CONCEPT
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_SO2_E01	Đề xuất biện pháp giảm thiểu phát thải SO₂	Đề xuất được các biện pháp kỹ thuật hoặc quy trình công nghệ cụ thể nhằm giảm thiểu phát thải khí SO₂ từ các hoạt động công nghiệp và giao thông.	giảm thiểu phát thải SO2, biện pháp kỹ thuật, quy trình công nghệ, xử lý khí thải, công nghiệp, giao thông	META_COGNITIVE	E	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_SO2_E01
Tên: Đề xuất biện pháp giảm thiểu phát thải SO₂
Mô tả: Đề xuất được các biện pháp kỹ thuật hoặc quy trình công nghệ cụ thể nhằm giảm thiểu phát thải khí SO₂ từ các hoạt động công nghiệp và giao thông.
Từ khóa: giảm thiểu phát thải SO2, biện pháp kỹ thuật, quy trình công nghệ, xử lý khí thải, công nghiệp, giao thông
Loại kiến thức: META_COGNITIVE
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
CIO_HOA_S	Sulfur (S)	Hiểu tính chất và ứng dụng của Sulfur	sulfur, lưu huỳnh	PROCEDURAL	E	HOA_HOC	G11	W5	"Mã LO: CIO_HOA_S
Tên: Sulfur (S)
Mô tả: Hiểu tính chất và ứng dụng của Sulfur
Từ khóa: sulfur, lưu huỳnh
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_S_E01	Thực hiện thí nghiệm về tính chất của sulfur	Thực hiện đúng các thao tác, tuân thủ quy trình thí nghiệm đơn giản, an toàn để chứng minh tính oxi hóa và tính khử của sulfur.	thực hành thí nghiệm, tính chất sulfur, tính oxi hóa, tính khử, thao tác, quy trình, an toàn	PROCEDURAL	E	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_S_E01
Tên: Thực hiện thí nghiệm về tính chất của sulfur
Mô tả: Thực hiện đúng các thao tác, tuân thủ quy trình thí nghiệm đơn giản, an toàn để chứng minh tính oxi hóa và tính khử của sulfur.
Từ khóa: thực hành thí nghiệm, tính chất sulfur, tính oxi hóa, tính khử, thao tác, quy trình, an toàn
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
CIO_HOA_H2SO4	Sulfuric Acid (H₂SO₄)	Hiểu tính chất và ứng dụng của Sulfuric Acid	sulfuric acid, h2so4	PROCEDURAL	E	HOA_HOC	G11	W5	"Mã LO: CIO_HOA_H2SO4
Tên: Sulfuric Acid (H₂SO₄)
Mô tả: Hiểu tính chất và ứng dụng của Sulfuric Acid
Từ khóa: sulfuric acid, h2so4
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_H2SO4_E01	Thực hiện thí nghiệm về tính chất H₂SO₄ đặc	Thực hiện đúng các thao tác thí nghiệm một cách an toàn để chứng minh tính oxi hóa mạnh và tính háo nước của H₂SO₄ đặc.	thực hành thí nghiệm, H2SO4 đặc, tính oxi hóa, tính háo nước, thao tác an toàn	PROCEDURAL	E	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_H2SO4_E01
Tên: Thực hiện thí nghiệm về tính chất H₂SO₄ đặc
Mô tả: Thực hiện đúng các thao tác thí nghiệm một cách an toàn để chứng minh tính oxi hóa mạnh và tính háo nước của H₂SO₄ đặc.
Từ khóa: thực hành thí nghiệm, H2SO4 đặc, tính oxi hóa, tính háo nước, thao tác an toàn
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
SIO_HH_NS_H2SO4_E02	Đề xuất giải pháp cải tiến sản xuất H₂SO₄	Mô tả, phân tích và đề xuất được các giải pháp cải tiến cho quy trình công nghệ sản xuất H₂SO₄ trong công nghiệp (ví dụ: tối ưu hóa điều kiện phản ứng ở mỗi giai đoạn, lựa chọn vật liệu thiết bị, xử lý khí thải hiệu quả, đảm bảo an toàn lao động).	cải tiến quy trình sản xuất H2SO4, phân tích, đề xuất, tối ưu hóa, xử lý khí thải, an toàn lao động	META_COGNITIVE	E	HOA_HOC	G11	W5	"Mã LO: SIO_HH_NS_H2SO4_E02
Tên: Đề xuất giải pháp cải tiến sản xuất H₂SO₄
Mô tả: Mô tả, phân tích và đề xuất được các giải pháp cải tiến cho quy trình công nghệ sản xuất H₂SO₄ trong công nghiệp (ví dụ: tối ưu hóa điều kiện phản ứng ở mỗi giai đoạn, lựa chọn vật liệu thiết bị, xử lý khí thải hiệu quả, đảm bảo an toàn lao động).
Từ khóa: cải tiến quy trình sản xuất H2SO4, phân tích, đề xuất, tối ưu hóa, xử lý khí thải, an toàn lao động
Loại kiến thức: META_COGNITIVE
Môn học: HOA_HOC
Lớp: G11
Tuần: W5"
ULO_TIN_TTDS	Thông tin số và Xã hội	Đánh giá và sử dụng thông tin số một cách hiệu quả	thông tin số, đánh giá, xã hội số	META_COGNITIVE	S	TIN_HOC	G11	W5	"Mã LO: ULO_TIN_TTDS
Tên: Thông tin số và Xã hội
Mô tả: Đánh giá và sử dụng thông tin số một cách hiệu quả
Từ khóa: thông tin số, đánh giá, xã hội số
Loại kiến thức: META_COGNITIVE
Môn học: TIN_HOC
Lớp: G11
Tuần: W5"
CIO_TIN_DGTT	Đánh giá thông tin số	Đánh giá độ tin cậy của thông tin trên mạng	đánh giá thông tin, tin cậy	META_COGNITIVE	S	TIN_HOC	G11	W5	"Mã LO: CIO_TIN_DGTT
Tên: Đánh giá thông tin số
Mô tả: Đánh giá độ tin cậy của thông tin trên mạng
Từ khóa: đánh giá thông tin, tin cậy
Loại kiến thức: META_COGNITIVE
Môn học: TIN_HOC
Lớp: G11
Tuần: W5"
SIO_TH_TTDS_DGTT_01	Đánh giá độ tin cậy của thông tin số	Phân tích, đánh giá được độ tin cậy và tính phù hợp của thông tin tìm được trên mạng cho một mục đích sử dụng cụ thể.	đánh giá thông tin, độ tin cậy, tính phù hợp, nguồn thông tin, internet, mục đích sử dụng	META_COGNITIVE	S	TIN_HOC	G11	W5	"Mã LO: SIO_TH_TTDS_DGTT_01
Tên: Đánh giá độ tin cậy của thông tin số
Mô tả: Phân tích, đánh giá được độ tin cậy và tính phù hợp của thông tin tìm được trên mạng cho một mục đích sử dụng cụ thể.
Từ khóa: đánh giá thông tin, độ tin cậy, tính phù hợp, nguồn thông tin, internet, mục đích sử dụng
Loại kiến thức: META_COGNITIVE
Môn học: TIN_HOC
Lớp: G11
Tuần: W5"
ULO_TIN_PCMM	Phần cứng và Mạng máy tính	Hiểu về cấu trúc và hoạt động của máy tính và mạng	phần cứng, mạng máy tính, cấu trúc	CONCEPT	T	TIN_HOC	G11	W5	"Mã LO: ULO_TIN_PCMM
Tên: Phần cứng và Mạng máy tính
Mô tả: Hiểu về cấu trúc và hoạt động của máy tính và mạng
Từ khóa: phần cứng, mạng máy tính, cấu trúc
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G11
Tuần: W5"
CIO_TIN_CTMT	Cấu trúc máy tính và Mạch logic	Hiểu cấu trúc máy tính và nguyên lý mạch logic	cấu trúc máy tính, mạch logic, phần cứng	CONCEPT	T	TIN_HOC	G11	W5	"Mã LO: CIO_TIN_CTMT
Tên: Cấu trúc máy tính và Mạch logic
Mô tả: Hiểu cấu trúc máy tính và nguyên lý mạch logic
Từ khóa: cấu trúc máy tính, mạch logic, phần cứng
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G11
Tuần: W5"
SIO_TH_PM_PC_01	Trình bày cấu trúc và hoạt động của máy tính	Trình bày được chức năng, mô tả được cấu tạo các bộ phận chính cấu thành máy tính (CPU, bộ nhớ trong RAM/ROM, bộ nhớ ngoài - ổ cứng/SSD) và nguyên lý hoạt động cơ bản của mạch logic (cổng AND, OR, NOT - nếu có học).	máy tính, phần cứng, CPU, RAM, ROM, ổ cứng, SSD, chức năng, cấu tạo, mạch logic, cổng logic	CONCEPT	T	TIN_HOC	G11	W5	"Mã LO: SIO_TH_PM_PC_01
Tên: Trình bày cấu trúc và hoạt động của máy tính
Mô tả: Trình bày được chức năng, mô tả được cấu tạo các bộ phận chính cấu thành máy tính (CPU, bộ nhớ trong RAM/ROM, bộ nhớ ngoài - ổ cứng/SSD) và nguyên lý hoạt động cơ bản của mạch logic (cổng AND, OR, NOT - nếu có học).
Từ khóa: máy tính, phần cứng, CPU, RAM, ROM, ổ cứng, SSD, chức năng, cấu tạo, mạch logic, cổng logic
Loại kiến thức: CONCEPT
Môn học: TIN_HOC
Lớp: G11
Tuần: W5"
CIO_VATLI_NLDAO	Năng lượng trong dao động	Hiểu về năng lượng trong dao động điều hòa	năng lượng, dao động, cơ năng	CONCEPT	S	VAT_LY	G11	W5	"Mã LO: CIO_VATLI_NLDAO
Tên: Năng lượng trong dao động
Mô tả: Hiểu về năng lượng trong dao động điều hòa
Từ khóa: năng lượng, dao động, cơ năng
Loại kiến thức: CONCEPT
Môn học: VAT_LY
Lớp: G11
Tuần: W5"
SIO_VL_DD_NL_01	Mô tả sự chuyển hoá năng lượng trong dao động	Mô tả được sự chuyển hoá giữa động năng và thế năng trong dao động điều hoà và nêu được cơ năng được bảo toàn (khi bỏ qua ma sát).	động năng, thế năng, cơ năng, bảo toàn cơ năng, chuyển hóa năng lượng, dao động điều hoà	CONCEPT	S	VAT_LY	G11	W5	"Mã LO: SIO_VL_DD_NL_01
Tên: Mô tả sự chuyển hoá năng lượng trong dao động
Mô tả: Mô tả được sự chuyển hoá giữa động năng và thế năng trong dao động điều hoà và nêu được cơ năng được bảo toàn (khi bỏ qua ma sát).
Từ khóa: động năng, thế năng, cơ năng, bảo toàn cơ năng, chuyển hóa năng lượng, dao động điều hoà
Loại kiến thức: CONCEPT
Môn học: VAT_LY
Lớp: G11
Tuần: W5"
SIO_HH_NS_NH4_01	Mô tả tính chất muối ammonium	Mô tả được tính chất cơ bản của muối ammonium (dễ tan, điện li mạnh, tác dụng với base, phản ứng nhiệt phân) và giải thích được phản ứng dùng để nhận biết ion NH₄⁺ (tác dụng với base mạnh, đun nóng tạo khí NH₃).	muối ammonium, tính chất, tan, điện li, phản ứng với base, nhiệt phân, nhận biết ion ammonium	CONCEPT	S	HOA_HOC	G11	W6	"Mã LO: SIO_HH_NS_NH4_01
Tên: Mô tả tính chất muối ammonium
Mô tả: Mô tả được tính chất cơ bản của muối ammonium (dễ tan, điện li mạnh, tác dụng với base, phản ứng nhiệt phân) và giải thích được phản ứng dùng để nhận biết ion NH₄⁺ (tác dụng với base mạnh, đun nóng tạo khí NH₃).
Từ khóa: muối ammonium, tính chất, tan, điện li, phản ứng với base, nhiệt phân, nhận biết ion ammonium
Loại kiến thức: CONCEPT
Môn học: HOA_HOC
Lớp: G11
Tuần: W6"
SIO_HH_NS_NH4_02	Quan sát thí nghiệm nhận biết ion ammonium	Quan sát và mô tả được hiện tượng (sinh khí có mùi khai, làm xanh giấy quỳ tím ẩm) khi thực hiện thí nghiệm nhận biết ion ammonium.	nhận biết ion ammonium, thí nghiệm, hiện tượng, khí NH3, mùi khai, quỳ tím ẩm	CONCEPT	S	HOA_HOC	G11	W6	"Mã LO: SIO_HH_NS_NH4_02
Tên: Quan sát thí nghiệm nhận biết ion ammonium
Mô tả: Quan sát và mô tả được hiện tượng (sinh khí có mùi khai, làm xanh giấy quỳ tím ẩm) khi thực hiện thí nghiệm nhận biết ion ammonium.
Từ khóa: nhận biết ion ammonium, thí nghiệm, hiện tượng, khí NH3, mùi khai, quỳ tím ẩm
Loại kiến thức: CONCEPT
Môn học: HOA_HOC
Lớp: G11
Tuần: W6"
CIO_HOA_NOXMA	Các Oxide của Nitrogen - Mưa Acid	Hiểu về các oxide của Nitrogen và hiện tượng mưa acid	oxide nitrogen, nox, mưa acid	CONCEPT	S	HOA_HOC	G11	W6	"Mã LO: CIO_HOA_NOXMA
Tên: Các Oxide của Nitrogen - Mưa Acid
Mô tả: Hiểu về các oxide của Nitrogen và hiện tượng mưa acid
Từ khóa: oxide nitrogen, nox, mưa acid
Loại kiến thức: CONCEPT
Môn học: HOA_HOC
Lớp: G11
Tuần: W6"
SIO_HH_NS_NOX_01	Giải thích nguồn gốc NOx và mưa acid	Giải thích được nguồn gốc hình thành các oxide của nitrogen (NO, NO₂) trong tự nhiên (sấm sét) và từ hoạt động của con người (đốt nhiên liệu, công nghiệp); giải thích được nguyên nhân gây mưa acid từ các oxide này.	oxide của nitrogen, NOx, nguồn gốc, tự nhiên, nhân tạo, mưa acid, ô nhiễm không khí	PROCEDURAL	S	HOA_HOC	G11	W6	"Mã LO: SIO_HH_NS_NOX_01
Tên: Giải thích nguồn gốc NOx và mưa acid
Mô tả: Giải thích được nguồn gốc hình thành các oxide của nitrogen (NO, NO₂) trong tự nhiên (sấm sét) và từ hoạt động của con người (đốt nhiên liệu, công nghiệp); giải thích được nguyên nhân gây mưa acid từ các oxide này.
Từ khóa: oxide của nitrogen, NOx, nguồn gốc, tự nhiên, nhân tạo, mưa acid, ô nhiễm không khí
Loại kiến thức: PROCEDURAL
Môn học: HOA_HOC
Lớp: G11
Tuần: W6"
